group,feature,boundary,auc,sep,worst_fam_sep
AR,ar_6,animal_vs_vehicle,0.5413235394047846,0.5413235394047846,0.5162752627046107
WPE,wpe_6,animal_vs_vehicle,0.539727416145339,0.539727416145339,0.502744063710172
PHYS,frac_high_90_180,animal_vs_vehicle,0.5373196102678661,0.5373196102678661,0.5137340305869984
CEP,mfcc_5,animal_vs_vehicle,0.5360773742931687,0.5360773742931687,0.5200289354942661
WPE,wpe_5,animal_vs_vehicle,0.5332184504457754,0.5332184504457754,0.5053573854360307
CEP,mfcc_7,animal_vs_vehicle,0.4695848202214978,0.5304151797785022,0.5146698648998222
AR,ar_8,animal_vs_vehicle,0.5287402877192386,0.5287402877192386,0.5039866007848794
CAD,iii_cv,animal_vs_vehicle,0.5270439219803739,0.5270439219803739,0.5014097340677075
LEGACY,centroid_human_band,animal_vs_vehicle,0.4748280873508018,0.5251719126491983,0.5054979732220681
LEGACY,spectral_rolloff,animal_vs_vehicle,0.5251617604380981,0.5251617604380981,0.5017586705859549
WPE,wpe_14,animal_vs_vehicle,0.4776898222388373,0.5223101777611627,0.501526606018662
ENG,line_mains,animal_vs_vehicle,0.4797944304697569,0.5202055695302431,0.5016588204838305
LEGACY,autocorr_500,animal_vs_vehicle,0.479863312249303,0.520136687750697,0.5020218152629121
LEGACY,spectral_centroid,animal_vs_vehicle,0.4847681491563338,0.5152318508436662,0.5094932648401663
NL,higuchi_fd,animal_vs_vehicle,0.5151766608063607,0.5151766608063607,0.5127763689154023
LEGACY,autocorr_250,animal_vs_vehicle,0.5143587201832424,0.5143587201832424,0.5001557694879057
LEGACY,zcr,animal_vs_vehicle,0.5061663258539272,0.5061663258539272,0.5161262508311995
LEGACY,mean_burst_len,animal_vs_vehicle,0.5049108205147309,0.5049108205147309,0.528502236201519
CEP,mfcc_3,animal_vs_vehicle,0.5028853325538473,0.5028853325538473,0.5406376004593487
LEGACY,skewness,animal_vs_vehicle,0.5004322686856619,0.5004322686856619,0.5145657294019494
ENG,beat_depth,human_multi_vs_single,0.2938295905561967,0.7061704094438033,0.6090032258356045
LEGACY,sta_lta_ratio,human_multi_vs_single,0.3012275608437049,0.698772439156295,0.6522258005760022
CAD,env_cv,human_multi_vs_single,0.3170644519775238,0.6829355480224761,0.6501965521238673
WX,highband_kurtosis,human_multi_vs_single,0.3173311242901223,0.6826688757098778,0.5259448070581335
CAD,env_ac_strength,human_multi_vs_single,0.3224792537029454,0.6775207462970546,0.6396473516736254
LEGACY,temporal_entropy,human_multi_vs_single,0.6690070427984381,0.6690070427984381,0.6556607183978872
LEGACY,kurtosis,human_multi_vs_single,0.3332914109297381,0.666708589070262,0.6490919580825143
LEGACY,activity_concentration,human_multi_vs_single,0.3382857896187238,0.6617142103812762,0.6237315194508071
LEGACY,burst_efficiency,human_multi_vs_single,0.3690286011221548,0.6309713988778451,0.5624161763111908
CAD,cad_salience,human_multi_vs_single,0.3719926461737954,0.6280073538262045,0.5835291965333357
CAD,env_entropy,human_multi_vs_single,0.604430054866876,0.604430054866876,0.5592291576577526
LEGACY,rms_total,human_multi_vs_single,0.6031657437946453,0.6031657437946453,0.5072936236995699
PHYS,log_rms,human_multi_vs_single,0.6031657436602184,0.6031657436602184,0.507293452218045
LEGACY,variance,human_multi_vs_single,0.6031655863755185,0.6031655863755185,0.5072965388854935
WPE,wpe_8,human_multi_vs_single,0.4055560715327154,0.5944439284672847,0.5053179850509266
WPE,wpe_9,human_multi_vs_single,0.4097952194158011,0.5902047805841989,0.5035723031272057
AR,ar_1,human_multi_vs_single,0.414569383667953,0.5854306163320471,0.5243908461790143
LEGACY,spectral_bandwidth,human_multi_vs_single,0.416198425824244,0.5838015741757561,0.5197946684730566
CAD,cad_harm2,human_multi_vs_single,0.4166182309155095,0.5833817690844905,0.5209366864804863
WPE,wpe_12,human_multi_vs_single,0.4184102348749002,0.5815897651250999,0.5059884778133774
AR,ar_2,human_multi_vs_single,0.5777452074776541,0.5777452074776541,0.520446561089817
ENG,n_lines,human_multi_vs_single,0.5764078154173233,0.5764078154173233,0.5015199990865382
LEGACY,energy_car_tail,human_multi_vs_single,0.574208741603486,0.574208741603486,0.5125569061440458
LEGACY,energy_mid_gap,human_multi_vs_single,0.573043950296153,0.573043950296153,0.5133374900454974
CAD,footfall_rate,human_multi_vs_single,0.5725762859333573,0.5725762859333573,0.5022736735389602
LEGACY,energy_car_peak,human_multi_vs_single,0.5716609698697507,0.5716609698697507,0.5132003048255588
LEGACY,event_count,human_multi_vs_single,0.5716323799205434,0.5716323799205434,0.5165206659995736
CAD,cad_freq,human_multi_vs_single,0.5707867228623013,0.5707867228623013,0.5163159526518932
LEGACY,spectral_flatness,human_multi_vs_single,0.4296419132625627,0.5703580867374374,0.506399347547094
LEGACY,energy_high_freq,human_multi_vs_single,0.5703228149416587,0.5703228149416587,0.5145527570842001
WPE,wpe_13,human_multi_vs_single,0.4300565596783267,0.5699434403216733,0.5040505053934077
WPE,wpe_11,human_multi_vs_single,0.4300699770905458,0.5699300229094542,0.5053207287553254
LEGACY,energy_car_approach,human_multi_vs_single,0.5670556152669719,0.5670556152669719,0.5249196952018784
LEGACY,energy_low_freq,human_multi_vs_single,0.5664051590374203,0.5664051590374203,0.5298102835682895
LEGACY,energy_human_peak,human_multi_vs_single,0.5654069717486258,0.5654069717486258,0.511826619254976
LEGACY,peak_to_peak,human_multi_vs_single,0.5653127244257902,0.5653127244257902,0.54689303953703
LEGACY,energy_human_tail,human_multi_vs_single,0.5632834682617975,0.5632834682617975,0.5089104414503178
CAD,iii_mean,human_multi_vs_single,0.4378222356338954,0.5621777643661046,0.5052743631223457
ENG,comb_salience,human_multi_vs_single,0.56114825046429,0.56114825046429,0.5201330468132016
WPE,wpe_15,human_multi_vs_single,0.441787887247846,0.558212112752154,0.5048323493723434
LEGACY,spectral_centroid,human_multi_vs_single,0.4446431566446207,0.5553568433553793,0.5030660896656316
WPE,wpe_10,human_multi_vs_single,0.4458642770932344,0.5541357229067656,0.5067135017007538
WPE,wpe_14,human_multi_vs_single,0.4480426614622756,0.5519573385377243,0.5076213248936986
AR,ar_4,human_multi_vs_single,0.4481908995179243,0.5518091004820758,0.5043472880359837
WPE,wpe_4,human_multi_vs_single,0.4549627060041279,0.5450372939958721,0.5059476652104455
LEGACY,zcr,human_multi_vs_single,0.4569257921624953,0.5430742078375047,0.5099979269711394
NL,higuchi_fd,human_multi_vs_single,0.458077841144573,0.541922158855427,0.5062923430755417
CAD,gust_mod,human_multi_vs_single,0.5357018553865912,0.5357018553865912,0.5004817117202264
CEP,lfcc_8,human_multi_vs_single,0.4656737279074481,0.5343262720925519,0.5005660840367101
CAD,iii_cv,human_multi_vs_single,0.4688402252892247,0.5311597747107752,0.5042723802859156
WPE,wpe_5,human_multi_vs_single,0.4694685143288786,0.5305314856711214,0.5052929010565554
CEP,lfcc_6,human_multi_vs_single,0.4698458303449189,0.5301541696550811,0.5175250688841285
LEGACY,spectral_entropy,human_multi_vs_single,0.4755442920456472,0.5244557079543528,0.5162973154190095
WX,rain_impulse_rate,human_multi_vs_single,0.52350950917102,0.52350950917102,0.5025770869433266
CEP,lfcc_5,human_multi_vs_single,0.4765048840981192,0.5234951159018808,0.5031204206945269
AR,ar_3,human_multi_vs_single,0.4783214306336266,0.5216785693663735,0.5000157743173494
AR,ar_6,human_multi_vs_single,0.5207743977879529,0.5207743977879529,0.5015488915424113
LEGACY,spectral_rolloff,human_multi_vs_single,0.4798161305978483,0.5201838694021517,0.5172706799152273
CEP,mfcc_3,human_multi_vs_single,0.518311067965231,0.518311067965231,0.5057450321172743
CEP,lfcc_4,human_multi_vs_single,0.4832412267544785,0.5167587732455214,0.5000850766288039
AR,ar_7,human_multi_vs_single,0.4838196530802384,0.5161803469197617,0.5052229823770452
WPE,wpe_1,human_multi_vs_single,0.4849240172666245,0.5150759827333755,0.5000405585592786
CEP,mfcc_1,human_multi_vs_single,0.5143274489177596,0.5143274489177596,0.5009905979795855
PHYS,frac_foot_20_90,human_multi_vs_single,0.4868201202862673,0.5131798797137327,0.5029120347682398
WPE,wpe_3,human_multi_vs_single,0.4869699491142298,0.5130300508857701,0.5044593627708556
WPE,wpe_7,human_multi_vs_single,0.4874815876960048,0.5125184123039952,0.5028513874965589
LEGACY,skewness,human_multi_vs_single,0.4889638927148866,0.5110361072851134,0.500659687387935
WPE,wpe_0,human_multi_vs_single,0.5109567865910153,0.5109567865910153,0.5003455421943848
LEGACY,mean_burst_len,human_multi_vs_single,0.4893701928664788,0.5106298071335211,0.5004477461612618
ENG,hop_band_frac,human_multi_vs_single,0.4894698331347951,0.5105301668652049,0.5000393561621158
LEGACY,ratio_human_car,human_multi_vs_single,0.4897851639491742,0.5102148360508258,0.500364922111738
LEGACY,ratio_car_human,human_multi_vs_single,0.5102148360198042,0.5102148360198042,0.500364919713526
PHYS,frac_wind_1_5,human_multi_vs_single,0.4907404157670402,0.5092595842329598,0.5005355938577918
WPE,wpe_6,human_multi_vs_single,0.491010175494381,0.508989824505619,0.5000369014242166
PHYS,frac_high_90_180,human_multi_vs_single,0.4910618977000583,0.5089381022999417,0.5033660956136183
LEGACY,centroid_car_band,human_multi_vs_single,0.491067347373711,0.508932652626289,0.5026716452042372
CAD,cad_harm4,human_multi_vs_single,0.5087719174504792,0.5087719174504792,0.5001052055608564
ENG,line_mains,human_multi_vs_single,0.491885015148883,0.5081149848511171,0.5002642148195
CEP,mfcc_2,human_multi_vs_single,0.4922076074898559,0.5077923925101441,0.5040020301003317
ENG,comb_f0,human_multi_vs_single,0.4922813342236533,0.5077186657763467,0.5002248016307381
PHYS,centroid_foot_band,human_multi_vs_single,0.4926443022931169,0.5073556977068832,0.5010895054960166
CEP,lfcc_7,human_multi_vs_single,0.4935226056440705,0.5064773943559295,0.5000741945903733
AR,ar_5,human_multi_vs_single,0.5061748124433856,0.5061748124433856,0.5012094285955876
CAD,mod_peak_count,human_multi_vs_single,0.5061386999518132,0.5061386999518132,0.5008695127912131
CEP,mfcc_7,human_multi_vs_single,0.5059393835283558,0.5059393835283558,0.5005618719665825
CEP,lfcc_1,human_multi_vs_single,0.5050110062012185,0.5050110062012185,0.5009140762972408
CEP,lfcc_3,human_multi_vs_single,0.4952478495255762,0.5047521504744238,0.5039658325576154
AR,ar_8,human_multi_vs_single,0.5044722112922773,0.5044722112922773,0.501251421345456
WPE,wpe_2,human_multi_vs_single,0.4956959173088138,0.5043040826911862,0.5011627815342992
LEGACY,autocorr_250,human_multi_vs_single,0.4958995300692402,0.5041004699307599,0.5001631167790856
CEP,mfcc_8,human_multi_vs_single,0.5039720285440114,0.5039720285440114,0.5035732457650888
PHYS,ratio_veh_foot,human_multi_vs_single,0.5036755488186974,0.5036755488186974,0.5056113721250308
ENG,line_stability,human_multi_vs_single,0.5033518415044237,0.5033518415044237,0.5040696946443974
CEP,mfcc_6,human_multi_vs_single,0.4966950221649356,0.5033049778350644,0.5013767970191415
LEGACY,dominant_freq,human_multi_vs_single,0.4973814056664061,0.5026185943335939,0.5039571267637252
LEGACY,autocorr_500,human_multi_vs_single,0.4978981502851919,0.5021018497148081,0.5012765535139676
PHYS,frac_veh_5_25,human_multi_vs_single,0.5017904501751687,0.5017904501751687,0.5042153219989627
LEGACY,centroid_human_band,human_multi_vs_single,0.5008881453320759,0.5008881453320759,0.5011722975750323
CEP,mfcc_5,human_multi_vs_single,0.500679040512146,0.500679040512146,0.5001625603939299
CEP,mfcc_4,human_multi_vs_single,0.500594129507956,0.500594129507956,0.5040401512373804
CEP,lfcc_2,human_multi_vs_single,0.4997749178237725,0.5002250821762275,0.5002212346949482
ENG,tonality_max,human_multi_vs_single,0.4998252963907398,0.5001747036092602,0.5016935515401442
ENG,n_lines,human_vs_animal,0.0759275480611111,0.9240724519388889,0.672207165421862
LEGACY,sta_lta_ratio,human_vs_animal,0.8867994250555555,0.8867994250555555,0.7682312811329772
CAD,footfall_rate,human_vs_animal,0.1168640933319444,0.8831359066680555,0.7139936513130958
CAD,cad_freq,human_vs_animal,0.1204277862444444,0.8795722137555556,0.7049318241871595
ENG,comb_salience,human_vs_animal,0.1441814453472222,0.8558185546527778,0.6488357400806525
CAD,env_ac_strength,human_vs_animal,0.1992840214819444,0.8007159785180555,0.6989714034318972
CAD,gust_mod,human_vs_animal,0.7983496162333333,0.7983496162333333,0.591083840337291
WX,highband_kurtosis,human_vs_animal,0.7960082801347222,0.7960082801347222,0.529351666976703
CAD,iii_cv,human_vs_animal,0.7870753166527777,0.7870753166527777,0.7102497251973009
CEP,mfcc_4,human_vs_animal,0.7533472639138888,0.7533472639138888,0.596511456978631
LEGACY,kurtosis,human_vs_animal,0.7415481485569444,0.7415481485569444,0.6923042267757065
LEGACY,temporal_entropy,human_vs_animal,0.2731394441694444,0.7268605558305556,0.6860253999045747
CAD,env_entropy,human_vs_animal,0.7194699351916667,0.7194699351916667,0.5214111153712552
LEGACY,energy_mid_gap,human_vs_animal,0.2905445210194444,0.7094554789805556,0.6019503969424338
LEGACY,energy_human_peak,human_vs_animal,0.2921894793055555,0.7078105206944445,0.6098248460496293
LEGACY,variance,human_vs_animal,0.2925874907444444,0.7074125092555557,0.6387036194371181
LEGACY,rms_total,human_vs_animal,0.2925879734361111,0.7074120265638889,0.6387016298093984
PHYS,log_rms,human_vs_animal,0.2925879735305555,0.7074120264694446,0.6387016590686295
LEGACY,energy_car_tail,human_vs_animal,0.3040053299513889,0.695994670048611,0.6320944272634239
LEGACY,event_count,human_vs_animal,0.3062716041138889,0.6937283958861111,0.5075783495822863
LEGACY,energy_human_tail,human_vs_animal,0.3077574348333333,0.6922425651666667,0.6082750430929957
LEGACY,energy_car_peak,human_vs_animal,0.3232345927472222,0.6767654072527778,0.6532201773530741
AR,ar_2,human_vs_animal,0.3266735698,0.6733264301999999,0.6206888863608913
WPE,wpe_8,human_vs_animal,0.6710649989541667,0.6710649989541667,0.6398332013156823
ENG,beat_depth,human_vs_animal,0.6700257519291667,0.6700257519291667,0.543075944894491
AR,ar_1,human_vs_animal,0.6651693043944444,0.6651693043944444,0.6223836010928203
ENG,hop_band_frac,human_vs_animal,0.6634562043041666,0.6634562043041666,0.6250139196758356
CAD,env_cv,human_vs_animal,0.6620459291791667,0.6620459291791667,0.5138468241749068
LEGACY,spectral_bandwidth,human_vs_animal,0.6554044584611111,0.6554044584611111,0.6258864344060663
LEGACY,energy_car_approach,human_vs_animal,0.3480381562,0.6519618438,0.6295124566835602
ENG,tonality_max,human_vs_animal,0.3520593288680556,0.6479406711319444,0.5229893290413553
PHYS,ratio_veh_foot,human_vs_animal,0.6431597184388889,0.6431597184388889,0.6211605451673581
LEGACY,peak_to_peak,human_vs_animal,0.3572767432263889,0.6427232567736111,0.5739594949248108
PHYS,frac_veh_5_25,human_vs_animal,0.6424490350986111,0.6424490350986111,0.6233192034654165
PHYS,frac_wind_1_5,human_vs_animal,0.6423297537513889,0.6423297537513889,0.5727430957808843
LEGACY,energy_high_freq,human_vs_animal,0.3617254092888889,0.6382745907111111,0.5563991577086604
CEP,lfcc_1,human_vs_animal,0.6332236759416666,0.6332236759416666,0.5631196227384955
WPE,wpe_9,human_vs_animal,0.6318709639166666,0.6318709639166666,0.5807516913745355
CAD,iii_mean,human_vs_animal,0.6304752578152778,0.6304752578152778,0.6059713641723696
WPE,wpe_12,human_vs_animal,0.6275895089194444,0.6275895089194444,0.5612566744255955
LEGACY,spectral_flatness,human_vs_animal,0.6275306727694444,0.6275306727694444,0.588829533764149
WPE,wpe_13,human_vs_animal,0.6274781479013889,0.6274781479013889,0.6131275322512321
CEP,lfcc_6,human_vs_animal,0.3759552195680555,0.6240447804319444,0.5381313908012724
LEGACY,energy_low_freq,human_vs_animal,0.3808734223638889,0.6191265776361111,0.5927331076802478
WPE,wpe_0,human_vs_animal,0.6111727987208333,0.6111727987208333,0.5803949688446409
AR,ar_3,human_vs_animal,0.6052922732805556,0.6052922732805556,0.5303108653079359
LEGACY,dominant_freq,human_vs_animal,0.3947360785208333,0.6052639214791666,0.514377398459382
CEP,lfcc_3,human_vs_animal,0.3955834116486111,0.6044165883513889,0.5633304774143115
LEGACY,activity_concentration,human_vs_animal,0.6030033707041667,0.6030033707041667,0.5307626774097025
ENG,line_mains,human_vs_animal,0.4017470404041666,0.5982529595958335,0.5011728607148611
WPE,wpe_1,human_vs_animal,0.4076598669,0.5923401331,0.5098915300445275
ENG,line_stability,human_vs_animal,0.4126085861166667,0.5873914138833334,0.5374198319651737
PHYS,frac_foot_20_90,human_vs_animal,0.4138584746291666,0.5861415253708334,0.5117472062670455
WPE,wpe_11,human_vs_animal,0.5785453935583333,0.5785453935583333,0.5665034194320941
CEP,mfcc_2,human_vs_animal,0.5773698274555555,0.5773698274555555,0.5495102707764004
CEP,mfcc_8,human_vs_animal,0.5769482953722223,0.5769482953722223,0.5335956321296237
CEP,mfcc_5,human_vs_animal,0.4241085621944444,0.5758914378055555,0.5097110659823467
WPE,wpe_15,human_vs_animal,0.5756630992777778,0.5756630992777778,0.5490555212069883
LEGACY,centroid_car_band,human_vs_animal,0.4314580328944444,0.5685419671055556,0.5008533898991624
LEGACY,spectral_entropy,human_vs_animal,0.5673142516541667,0.5673142516541667,0.533843951472572
AR,ar_4,human_vs_animal,0.5654630669027778,0.5654630669027778,0.5036132877370004
WPE,wpe_3,human_vs_animal,0.4345392054486111,0.565460794551389,0.5114869279941994
CEP,mfcc_3,human_vs_animal,0.5633890728458333,0.5633890728458333,0.5292233608444131
WPE,wpe_10,human_vs_animal,0.5608752275638889,0.5608752275638889,0.5185208569131011
AR,ar_7,human_vs_animal,0.5586511106208333,0.5586511106208333,0.5164085920089222
LEGACY,autocorr_250,human_vs_animal,0.4437954455694444,0.5562045544305556,0.5011046759898199
LEGACY,ratio_human_car,human_vs_animal,0.4446399060333333,0.5553600939666667,0.5171965484920815
LEGACY,ratio_car_human,human_vs_animal,0.5553600939194444,0.5553600939194444,0.517196548912441
LEGACY,centroid_human_band,human_vs_animal,0.5548109291986111,0.5548109291986111,0.5064367967836381
CEP,lfcc_7,human_vs_animal,0.5546522455361111,0.5546522455361111,0.5010286163860085
LEGACY,mean_burst_len,human_vs_animal,0.5540114870833334,0.5540114870833334,0.502042199442284
PHYS,centroid_foot_band,human_vs_animal,0.4470687023847222,0.5529312976152778,0.5065102959723381
CEP,lfcc_4,human_vs_animal,0.5522301115527778,0.5522301115527778,0.5434584889333591
AR,ar_8,human_vs_animal,0.4477853252777777,0.5522146747222223,0.5011125216536895
WX,rain_impulse_rate,human_vs_animal,0.4520685641833333,0.5479314358166667,0.5011242633335656
AR,ar_5,human_vs_animal,0.4567327089013889,0.5432672910986112,0.5252241995190545
WPE,wpe_14,human_vs_animal,0.5399980473819445,0.5399980473819445,0.5257703416575953
CEP,lfcc_2,human_vs_animal,0.4609962355,0.5390037645,0.5064823113831668
WPE,wpe_5,human_vs_animal,0.4647462515055555,0.5352537484944445,0.5000957762081361
WPE,wpe_7,human_vs_animal,0.4666563558319444,0.5333436441680556,0.500881134062049
CAD,cad_harm2,human_vs_animal,0.4685711681277777,0.5314288318722222,0.5066000236241979
CAD,cad_salience,human_vs_animal,0.4705225701055555,0.5294774298944445,0.5032896053538809
WPE,wpe_4,human_vs_animal,0.5294562996625,0.5294562996625,0.5019243201626088
CEP,mfcc_7,human_vs_animal,0.5291184457666667,0.5291184457666667,0.5029384667812673
AR,ar_6,human_vs_animal,0.4709890323347222,0.5290109676652778,0.5013696098115692
LEGACY,spectral_centroid,human_vs_animal,0.5270791222569444,0.5270791222569444,0.5162105836746985
CAD,mod_peak_count,human_vs_animal,0.5255776093972222,0.5255776093972222,0.5025615208123245
ENG,comb_f0,human_vs_animal,0.5246125777972223,0.5246125777972223,0.5013944515148182
CEP,lfcc_8,human_vs_animal,0.4762780845152777,0.5237219154847224,0.5035561596170467
LEGACY,spectral_rolloff,human_vs_animal,0.4784079408138889,0.5215920591861112,0.5056881918443084
LEGACY,autocorr_500,human_vs_animal,0.5169675103388889,0.5169675103388889,0.5011024779505638
WPE,wpe_6,human_vs_animal,0.4832681062777778,0.5167318937222223,0.5016507155727696
CEP,mfcc_1,human_vs_animal,0.5165620702430556,0.5165620702430556,0.5019455719801189
LEGACY,zcr,human_vs_animal,0.4837807507708333,0.5162192492291666,0.50272550054626
CEP,lfcc_5,human_vs_animal,0.5155836164875,0.5155836164875,0.5026522878520913
LEGACY,skewness,human_vs_animal,0.5150328000777777,0.5150328000777777,0.5048137057831048
NL,higuchi_fd,human_vs_animal,0.5147016832930555,0.5147016832930555,0.5053014819876968
PHYS,frac_high_90_180,human_vs_animal,0.4916995553625,0.5083004446375,0.5009290451558441
CAD,cad_harm4,human_vs_animal,0.5054682344319444,0.5054682344319444,0.5033755524792858
LEGACY,burst_efficiency,human_vs_animal,0.5054462593291666,0.5054462593291666,0.5034247699328351
CEP,mfcc_6,human_vs_animal,0.5030077202569444,0.5030077202569444,0.5050775597734357
WPE,wpe_2,human_vs_animal,0.4977173051694444,0.5022826948305557,0.5026159678666724
ENG,beat_depth,human_vs_nothing,0.9762790155611112,0.9762790155611112,0.9094589488547616
LEGACY,sta_lta_ratio,human_vs_nothing,0.9722884092013888,0.9722884092013888,0.908744811554985
CAD,env_cv,human_vs_nothing,0.9714040868791668,0.9714040868791668,0.9080195646983306
LEGACY,event_count,human_vs_nothing,0.0601976154208333,0.9398023845791668,0.8363767632927139
LEGACY,spectral_centroid,human_vs_nothing,0.0626016426180555,0.9373983573819444,0.7595821326946579
WX,highband_kurtosis,human_vs_nothing,0.9344922284527778,0.9344922284527778,0.7310047530040208
LEGACY,energy_car_approach,human_vs_nothing,0.9231963477458334,0.9231963477458334,0.6680072458134602
LEGACY,energy_car_peak,human_vs_nothing,0.9218864066236112,0.9218864066236112,0.6981861930484577
LEGACY,mean_burst_len,human_vs_nothing,0.9215427040791668,0.9215427040791668,0.63372940224173
LEGACY,energy_low_freq,human_vs_nothing,0.9150674155736112,0.9150674155736112,0.6569118102402426
LEGACY,kurtosis,human_vs_nothing,0.9119620370861112,0.9119620370861112,0.7444229927293874
WPE,wpe_10,human_vs_nothing,0.0882999982111111,0.9117000017888889,0.673944654628793
WPE,wpe_14,human_vs_nothing,0.092095827675,0.907904172325,0.6708316107259076
WPE,wpe_4,human_vs_nothing,0.0924126712541666,0.9075873287458334,0.5914888551049959
LEGACY,peak_to_peak,human_vs_nothing,0.9063194440527778,0.9063194440527778,0.7763549069368803
WPE,wpe_11,human_vs_nothing,0.0943458242097222,0.9056541757902778,0.670295339777532
WPE,wpe_12,human_vs_nothing,0.0948879852319444,0.9051120147680556,0.6491484548018187
LEGACY,activity_concentration,human_vs_nothing,0.9050968627888888,0.9050968627888888,0.7522647231861932
WX,rain_impulse_rate,human_vs_nothing,0.9007414115986112,0.9007414115986112,0.6881228828574583
LEGACY,spectral_rolloff,human_vs_nothing,0.1080989966305555,0.8919010033694446,0.6707010229698981
WPE,wpe_15,human_vs_nothing,0.1082412607847222,0.8917587392152778,0.5876272193058261
WPE,wpe_9,human_vs_nothing,0.1089497365430555,0.8910502634569445,0.6600265600380419
WPE,wpe_8,human_vs_nothing,0.1091270033069444,0.8908729966930555,0.6578597414083268
WPE,wpe_13,human_vs_nothing,0.1099295589,0.8900704411,0.5482620069921931
LEGACY,energy_car_tail,human_vs_nothing,0.8883331063791666,0.8883331063791666,0.5094341556232374
LEGACY,temporal_entropy,human_vs_nothing,0.1137001912222222,0.8862998087777778,0.6046031307559983
LEGACY,spectral_flatness,human_vs_nothing,0.1148697294569444,0.8851302705430556,0.5959866189450376
PHYS,log_rms,human_vs_nothing,0.8736318117333334,0.8736318117333334,0.6151241861405716
LEGACY,rms_total,human_vs_nothing,0.8736318116569445,0.8736318116569445,0.6151241913064308
LEGACY,variance,human_vs_nothing,0.8736312275027778,0.8736312275027778,0.6151250199102547
LEGACY,zcr,human_vs_nothing,0.1303029457597222,0.8696970542402778,0.5254495270796367
AR,ar_1,human_vs_nothing,0.1304577559486111,0.8695422440513889,0.6906893256881449
CAD,cad_salience,human_vs_nothing,0.8645520568694445,0.8645520568694445,0.7495729766430674
NL,higuchi_fd,human_vs_nothing,0.1436093077236111,0.8563906922763889,0.5814972009845483
LEGACY,spectral_bandwidth,human_vs_nothing,0.1477247137416666,0.8522752862583334,0.6468508690807607
LEGACY,energy_human_peak,human_vs_nothing,0.841892267475,0.841892267475,0.6054891578977258
LEGACY,energy_mid_gap,human_vs_nothing,0.8359056916736111,0.8359056916736111,0.5902101912914375
WPE,wpe_5,human_vs_nothing,0.1683162162777778,0.8316837837222222,0.5283993909336204
CEP,mfcc_1,human_vs_nothing,0.8193889823486111,0.8193889823486111,0.5226037204865449
ENG,line_mains,human_vs_nothing,0.1952705886347222,0.8047294113652779,0.5970880582282381
CAD,footfall_rate,human_vs_nothing,0.1987718325805555,0.8012281674194445,0.7126803388033336
LEGACY,energy_human_tail,human_vs_nothing,0.79997392145,0.79997392145,0.5451051052345339
LEGACY,burst_efficiency,human_vs_nothing,0.7948703776,0.7948703776,0.618807842485609
ENG,tonality_max,human_vs_nothing,0.2161165124,0.7838834876,0.5956501625525332
CEP,lfcc_2,human_vs_nothing,0.2387015349722222,0.7612984650277778,0.541229979020247
WPE,wpe_7,human_vs_nothing,0.2411224541013888,0.7588775458986112,0.5153479979421474
CAD,cad_harm4,human_vs_nothing,0.2533908630486111,0.746609136951389,0.6324556253310232
CAD,iii_cv,human_vs_nothing,0.7461580518930555,0.7461580518930555,0.7009778402825653
CAD,env_entropy,human_vs_nothing,0.2645309266111111,0.7354690733888889,0.5516645528797148
WPE,wpe_6,human_vs_nothing,0.2677143992361111,0.7322856007638889,0.5328955054574278
AR,ar_3,human_vs_nothing,0.7258397174388889,0.7258397174388889,0.5411864345196179
CEP,lfcc_3,human_vs_nothing,0.7240808297666667,0.7240808297666667,0.5073073432578021
CEP,mfcc_8,human_vs_nothing,0.277312211975,0.722687788025,0.5839696494114818
LEGACY,energy_high_freq,human_vs_nothing,0.7204471675291667,0.7204471675291667,0.5038928712664537
LEGACY,centroid_car_band,human_vs_nothing,0.2834390977763888,0.7165609022236112,0.5140186204402674
CAD,iii_mean,human_vs_nothing,0.7146337942694444,0.7146337942694444,0.6200708119077759
CEP,lfcc_6,human_vs_nothing,0.2888360565680555,0.7111639434319446,0.5997251563442711
PHYS,frac_high_90_180,human_vs_nothing,0.3003139292611111,0.6996860707388889,0.5109997069496003
PHYS,frac_foot_20_90,human_vs_nothing,0.6993363783513888,0.6993363783513888,0.5001064054443172
AR,ar_2,human_vs_nothing,0.6925238045194444,0.6925238045194444,0.5172377395386915
CEP,lfcc_4,human_vs_nothing,0.3081961462083333,0.6918038537916666,0.5638881608930801
CAD,mod_peak_count,human_vs_nothing,0.6895057678513888,0.6895057678513888,0.5671245952339653
ENG,line_stability,human_vs_nothing,0.6864482343763889,0.6864482343763889,0.5193453184767682
WPE,wpe_2,human_vs_nothing,0.3172566002763889,0.6827433997236111,0.5258102611271398
CEP,mfcc_7,human_vs_nothing,0.3217232520791667,0.6782767479208334,0.5634882607926478
LEGACY,centroid_human_band,human_vs_nothing,0.3248072041652777,0.6751927958347224,0.5063022594336009
ENG,n_lines,human_vs_nothing,0.3253050548125,0.6746949451875,0.503275332332162
CAD,env_ac_strength,human_vs_nothing,0.6718150103472222,0.6718150103472222,0.5734399823138646
CAD,cad_freq,human_vs_nothing,0.3331167365430555,0.6668832634569445,0.5241041079664914
LEGACY,spectral_entropy,human_vs_nothing,0.3402448951291666,0.6597551048708334,0.5092063586274752
ENG,comb_salience,human_vs_nothing,0.3500176649694444,0.6499823350305556,0.566612051247201
WPE,wpe_0,human_vs_nothing,0.6322680924777778,0.6322680924777778,0.5327396233804096
